Time,Station,Type,Login_Mode,Operator,Tact_Time(Sec),LotNum,Barcode,VCMID,SensorID,FPCBID,SIte_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Pass_Count,Fail_Count,Total,Result,CODE,Para,ERROR,Site_1_Result_code,Site_2_Result_code,Site_3_Result_code,Site_4_Result_code,Site_5_Result_code,Site_6_Result_code,Site_7_Result_code,Site_8_Result_code,Site_9_Result_code,Site_1_Result_name,Site_2_Result_name,Site_3_Result_name,Site_4_Result_name,Site_5_Result_name,Site_6_Result_name,Site_7_Result_name,Site_8_Result_name,Site_9_Result_name,SWversion_site1,SWversion_site2,SWversion_site3,SWversion_site4,SWversion_site5,SWversion_site6,SWversion_site7,SWversion_site8,SWversion_site9,SWversion_Matching,Site_1_ReInsp,Site_2_ReInsp,Site_3_ReInsp,Site_4_ReInsp,Site_5_ReInsp,Site_6_ReInsp,Site_7_ReInsp,Site_8_ReInsp,Site_9_ReInsp,Insp_Mode,Site_1_LastCode,Site_2_LastCode,Site_3_LastCode,Site_4_LastCode,Site_5_LastCode,Site_6_LastCode,Site_7_LastCode,Site_8_LastCode,Site_9_LastCode,Site_1_LastTime,Site_2_LastTime,Site_3_LastTime,Site_4_LastTime,Site_5_LastTime,Site_6_LastTime,Site_7_LastTime,Site_8_LastTime,Site_9_LastTime,A_LIGHT_AE_TIME,A_REFERENCE,D_LIGHT_AE_TIME,D_REFERENCE,A_COLOR_RG,A_COLOR_RG_REF,A_COLOR_BG,A_COLOR_BG_REF,D_COLOR_RG,D_COLOR_RG_REF,D_COLOR_BG,D_COLOR_BG_REF,GAIN_B1,GAIN_B1_REF,GAIN_B2,GAIN_B2_REF,GAIN_H1,GAIN_H1_REF,GAIN_H2,GAIN_H2_REF,EM_H1_6,EM_H1_6_REF,EM_H1_7,EM_H1_7_REF,EM_H1_8,EM_H1_8_REF,EM_H1_9,EM_H1_9_REF,EM_H1_10,EM_H1_10_REF,EM_H2_2,EM_H2_2_REF,EM_H2_3,EM_H2_3_REF,EM_H2_4,EM_H2_4_REF,EM_H2_5,EM_H2_5_REF,EM_H2_11,EM_H2_11_REF,EM_H2_12,EM_H2_12_REF,SOCKET_UP,SOCKET_DOWN,SOCKET_OPEN,SOCKET_CLOSE,SW_VERSION,PBS_VERSION
'2021-06-13 03:47:09.602,KCMCT5241H,R04A,OP,±è¿ø´ö,23.31,GGY733AM6B01,DN81246F6T7H1HW1P,AZ3B147105F8B1A18930105108,0ace02080016,THA12130F1H06MWA9,0.00,21.23,22.20,0.00,17.88,21.11,21.29,20.16,20.41,63,40,103,PASS,1,4,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7493,7323,0.808,0.816,0.277,0.275,0.470,0.478,0.530,0.522,8.464,9.180,8.646,9.073,8.743,8.485,7.664,9.429,0.955,0.949,0.954,0.953,0.954,0.951,0.954,0.951,0.000,0.000,0.948,0.950,0.957,0.953,0.953,0.949,0.950,0.949,0.000,0.000,0.000,0.000,0.764,0.718,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:47:32.981,KCMCT5241H,R04A,OP,±è¿ø´ö,23.26,GGY733AM6B01,DN81246F6SQH1HW19,AZ3B147115E7B1A19431022003,0ace02080029,THA12130F1E06MWAC,0.00,21.28,23.34,0.00,17.72,0.00,0.00,0.00,0.00,63,41,104,FAIL,451,1,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,9.461,9.180,9.331,9.073,8.989,8.485,9.594,9.429,0.954,0.949,0.950,0.953,0.949,0.951,0.951,0.951,0.000,0.000,0.947,0.950,0.948,0.953,0.948,0.949,0.948,0.949,0.000,0.000,0.000,0.000,0.764,0.452,1.170,0.843,1.4.1.54,PBS_20.200424
'2021-06-13 03:47:57.004,KCMCT5241H,R04A,OP,±è¿ø´ö,23.79,GGY733AM6B01,DN81246F6TDH1HW1H,AZ3B147125GNB1A19033045120,0ace02081061,THA12130DF806MWAC,0.00,21.45,22.57,0.00,18.91,0.00,0.00,0.00,0.00,63,42,105,FAIL,451,7,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,8.507,9.180,8.604,9.073,8.889,8.485,9.599,9.429,0.957,0.949,0.958,0.953,0.956,0.951,0.955,0.951,0.000,0.000,0.952,0.950,0.958,0.953,0.956,0.949,0.955,0.949,0.000,0.000,0.000,0.000,0.765,0.655,1.185,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:48:20.368,KCMCT5241H,R04A,OP,±è¿ø´ö,23.46,GGY733AM6B01,DN81246F6T8H1HW1N,AZ3B147125GGB1A19134100111,0ace02080446,THA12130F1A06MWAG,0.00,21.59,22.01,0.00,19.69,21.14,21.06,20.31,20.70,64,41,105,PASS,1,5,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7277,7323,0.810,0.816,0.275,0.275,0.473,0.478,0.524,0.522,8.347,9.180,8.382,9.073,8.048,8.485,9.374,9.429,0.958,0.949,0.958,0.953,0.955,0.951,0.954,0.951,0.000,0.000,0.957,0.950,0.957,0.953,0.957,0.949,0.951,0.949,0.000,0.000,0.000,0.000,0.764,0.686,1.139,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:48:42.847,KCMCT5241H,R04A,OP,±è¿ø´ö,22.68,GGY733AM6B01,DN81246F6T9H1HW1M,AZ3B147115DJB1A18837044122,0ace02080722,THA121303XP06MWAT,0.00,21.65,21.48,0.00,19.44,21.12,20.87,20.34,20.59,65,40,105,PASS,1,3,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7277,7323,0.815,0.816,0.278,0.275,0.479,0.478,0.526,0.522,10.075,9.180,9.720,9.073,9.109,8.485,8.529,9.429,0.956,0.949,0.947,0.953,0.945,0.951,0.947,0.951,0.000,0.000,0.939,0.950,0.943,0.953,0.942,0.949,0.941,0.949,0.000,0.000,0.000,0.000,0.764,0.686,1.139,0.811,1.4.1.54,PBS_20.200424
'2021-06-13 03:49:05.727,KCMCT5241H,R04A,OP,±è¿ø´ö,22.81,GGY733AM6B01,DN81246F6TAH1HW1L,AZ3B147115E4B1A19936048134,0ace02080701,THA12130EYW06MWA6,0.00,21.32,21.93,0.00,17.85,21.20,21.11,20.17,17.77,65,41,106,FAIL,172,2,LCB,-1,1,1,-1,1,1,1,1,172,-,PASS,PASS,-,PASS,PASS,PASS,PASS,LCB,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7277,7323,0.823,0.816,0.277,0.275,0.480,0.478,0.529,0.522,8.382,9.180,8.533,9.073,9.229,8.485,9.485,9.429,0.952,0.949,0.954,0.953,0.954,0.951,0.956,0.951,0.000,0.000,0.954,0.950,0.955,0.953,0.947,0.949,0.950,0.949,0.000,0.000,0.000,0.000,0.764,0.608,1.217,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:49:30.653,KCMCT5241H,R04A,OP,±è¿ø´ö,23.93,GGY733AM6B01,DN81246F6T3H1HW1T,AZ3B147125GKB1A19232056000,0ace02080633,THA12130HNF06MWAE,0.00,21.42,21.82,0.00,17.66,0.00,0.00,0.00,0.00,65,42,107,FAIL,451,8,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,9.407,9.180,9.291,9.073,9.069,8.485,7.951,9.429,0.950,0.949,0.948,0.953,0.950,0.951,0.950,0.951,0.000,0.000,0.956,0.950,0.950,0.953,0.948,0.949,0.946,0.949,0.000,0.000,0.000,0.000,0.764,0.686,1.280,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:49:53.325,KCMCT5241H,R04A,OP,±è¿ø´ö,23.74,GGY733AM6B01,DN81246F6T4H1HW1S,AZ3B147125FAB1A1A335018124,0ace02080131,THA12130DGE06MWA3,0.00,21.76,22.36,0.00,19.52,21.17,20.98,20.34,20.25,66,42,108,PASS,1,6,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6680,6689,7277,7323,0.822,0.816,0.276,0.275,0.483,0.478,0.520,0.522,9.739,9.180,9.828,9.073,8.750,8.485,8.260,9.429,0.946,0.949,0.948,0.953,0.950,0.951,0.948,0.951,0.000,0.000,0.950,0.950,0.956,0.953,0.946,0.949,0.945,0.949,0.000,0.000,0.000,0.000,0.764,0.640,1.123,0.983,1.4.1.54,PBS_20.200424
'2021-06-13 03:50:16.205,KCMCT5241H,R04A,OP,±è¿ø´ö,22.93,GGY733AM6B01,DN81246F6T5H1HW1R,AZ1B1470100NA7A1A143017025,0ace02090192,THA1213076W06MWAP,0.00,21.39,22.03,0.00,19.78,21.20,21.67,20.51,20.27,67,41,108,PASS,1,4,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6478,6689,7277,7323,0.813,0.816,0.276,0.275,0.475,0.478,0.529,0.522,9.397,9.180,9.190,9.073,8.800,8.485,8.304,9.429,0.950,0.949,0.953,0.953,0.945,0.951,0.950,0.951,0.000,0.000,0.948,0.950,0.952,0.953,0.951,0.949,0.944,0.949,0.000,0.000,0.000,0.000,0.765,0.717,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:50:39.356,KCMCT5241H,R04A,OP,±è¿ø´ö,23.03,GGY733AM6B01,DN81246F6T6H1HW1Q,AZ3B1511D04NB3A1A031113015,0ace02080667,THA1213075K06MWA3,0.00,21.40,21.31,0.00,19.70,21.14,21.32,20.17,20.69,68,41,109,PASS,1,1,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6478,6689,7277,7323,0.823,0.816,0.278,0.275,0.480,0.478,0.532,0.522,9.512,9.180,9.582,9.073,8.509,8.485,9.460,9.429,0.943,0.949,0.947,0.953,0.943,0.951,0.950,0.951,0.000,0.000,0.948,0.950,0.949,0.953,0.943,0.949,0.945,0.949,0.000,0.000,0.000,0.000,0.780,0.452,1.170,0.843,1.4.1.54,PBS_20.200424
'2021-06-13 03:51:03.510,KCMCT5241H,R04A,OP,±è¿ø´ö,23.87,GGY733AM6B01,DN81246F6SQH1HW19,AZ3B147115E7B1A19431022003,0ace02080029,THA12130F1E06MWAC,0.00,20.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68,42,110,FAIL,253,7,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.764,0.624,1.170,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:51:26.996,KCMCT5241H,R04A,OP,±è¿ø´ö,23.59,GGY733AM6B01,DN81246F6TDH1HW1H,AZ3B147125GNB1A19033045120,0ace02081061,THA12130DF806MWAC,0.00,21.45,22.50,0.00,19.19,0.00,0.00,0.00,0.00,68,43,111,FAIL,451,5,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,8.498,9.180,8.585,9.073,8.887,8.485,9.613,9.429,0.953,0.949,0.954,0.953,0.955,0.951,0.955,0.951,0.000,0.000,0.954,0.950,0.958,0.953,0.951,0.949,0.954,0.949,0.000,0.000,0.000,0.000,0.764,0.687,1.186,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:51:49.608,KCMCT5241H,R04A,OP,±è¿ø´ö,22.87,GGY733AM6B01,DN81246F6SXH1HW12,AZ3B147105EMB1A19232108137,0ace02080156,THA12130F0106MWAU,0.00,21.53,22.35,0.00,19.09,21.15,21.36,20.25,20.47,69,43,112,PASS,1,3,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6478,6689,7277,7323,0.812,0.816,0.280,0.275,0.476,0.478,0.530,0.522,8.407,9.180,8.399,9.073,8.786,8.485,9.480,9.429,0.953,0.949,0.956,0.953,0.961,0.951,0.957,0.951,0.000,0.000,0.957,0.950,0.953,0.953,0.952,0.949,0.946,0.949,0.000,0.000,0.000,0.000,0.764,0.671,1.124,0.796,1.4.1.54,PBS_20.200424
'2021-06-13 03:52:16.618,KCMCT5241H,R04A,OP,±è¿ø´ö,26.94,GGY733AM6B01,DN81246F6SYH1HW11,AZ3B147125G4B1A19933009112,0ace02080320,THA12130F1B06MWAF,0.00,21.78,21.05,0.00,19.47,21.23,21.42,20.26,19.20,70,42,112,PASS,1,2,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6478,6689,7277,7323,0.815,0.816,0.276,0.275,0.478,0.478,0.527,0.522,9.524,9.180,9.550,9.073,7.957,8.485,9.565,9.429,0.952,0.949,0.952,0.953,0.952,0.951,0.950,0.951,0.000,0.000,0.951,0.950,0.948,0.953,0.948,0.949,0.945,0.949,0.000,0.000,0.000,0.000,0.765,0.624,1.232,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:52:40.647,KCMCT5241H,R04A,OP,±è¿ø´ö,23.03,GGY733AM6B01,DN81246F6SZH1HW10,AZ3B147105G2B1A19130001122,0ace02081158,THA121303VC06MWAA,0.00,21.50,21.61,0.00,17.78,21.18,21.17,20.48,18.02,70,43,113,FAIL,172,8,LCB,-1,1,1,-1,1,1,1,1,172,-,PASS,PASS,-,PASS,PASS,PASS,PASS,LCB,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6710,6689,7277,7323,0.812,0.816,0.276,0.275,0.471,0.478,0.527,0.522,9.539,9.180,9.473,9.073,8.729,8.485,10.397,9.429,0.950,0.949,0.952,0.953,0.946,0.951,0.950,0.951,0.000,0.000,0.951,0.950,0.951,0.953,0.950,0.949,0.950,0.949,0.000,0.000,0.000,0.000,0.764,0.686,1.279,0.842,1.4.1.54,PBS_20.200424
'2021-06-13 03:53:03.532,KCMCT5241H,R04A,OP,±è¿ø´ö,23.95,GGY733AM6B01,DN81246F6T3H1HW1T,AZ3B147125GKB1A19232056000,0ace02080633,THA12130HNF06MWAE,0.00,21.40,22.43,0.00,18.41,0.00,0.00,0.00,0.00,70,44,114,FAIL,451,6,SFR Macro Up,-1,1,1,-1,451,0,0,0,0,-,PASS,PASS,-,SFR Macro Up,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,9.400,9.180,9.309,9.073,9.069,8.485,7.918,9.429,0.950,0.949,0.953,0.953,0.948,0.951,0.950,0.951,0.000,0.000,0.946,0.950,0.954,0.953,0.943,0.949,0.946,0.949,0.000,0.000,0.000,0.000,0.780,0.624,1.124,0.982,1.4.1.54,PBS_20.200424
'2021-06-13 03:53:27.035,KCMCT5241H,R04A,OP,±è¿ø´ö,23.54,GGY733AM6B01,DN81246F6T0H1HW1W,AZ3B147115DHB1A19539013106,0ace02080817,THA12130EZY06MWA1,0.00,21.40,22.14,0.00,19.25,21.26,20.89,20.64,20.28,71,44,115,PASS,1,4,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6491,6689,7277,7323,0.810,0.816,0.278,0.275,0.475,0.478,0.527,0.522,8.274,9.180,8.448,9.073,8.928,8.485,9.642,9.429,0.956,0.949,0.957,0.953,0.954,0.951,0.957,0.951,0.000,0.000,0.959,0.950,0.958,0.953,0.953,0.949,0.954,0.949,0.000,0.000,0.000,0.000,0.780,0.717,1.279,0.858,1.4.1.54,PBS_20.200424
'2021-06-13 03:53:51.097,KCMCT5241H,R04A,OP,±è¿ø´ö,23.93,GGY733AM6B01,DN81246F6STH1HW16,AZ3B147115EDB1A19632022130,0ace02080130,THA1213077U06MWAN,0.00,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71,44,115,FAIL,253,1,VCM Calibration,-1,253,0,-1,0,0,0,0,0,-,VCM Calibration,STOP,-,STOP,STOP,STOP,STOP,STOP,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,-1,-1,-1,-1,-1,-1,-1,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6689,0,7323,0.000,0.816,0.000,0.275,0.000,0.478,0.000,0.522,0.000,9.180,0.000,9.073,0.000,8.485,0.000,9.429,0.000,0.949,0.000,0.953,0.000,0.951,0.000,0.951,0.000,0.000,0.000,0.950,0.000,0.953,0.000,0.949,0.000,0.949,0.000,0.000,0.000,0.000,0.780,0.452,1.170,0.812,1.4.1.54,PBS_20.200424
'2021-06-13 03:54:14.447,KCMCT5241H,R04A,OP,±è¿ø´ö,23.06,GGY733AM6B01,DN81246F6SUH1HW15,AZ3B147105G9B1A18634023139,0ace02080665,THA1213078206MWAB,0.00,21.43,22.01,0.00,18.38,21.17,20.95,20.16,20.45,72,44,116,PASS,1,7,PASS,-1,1,1,-1,1,1,1,1,1,-,PASS,PASS,-,PASS,PASS,PASS,PASS,PASS,-1,R04A_UDT_MFG_Laser_C1001_20120313_8e6c1999,R04A_UDT_MFG_Collimator_C1001_20120313_8e6c1999,-1,R04A_UDT_MFG_SFR_MacUp_C1001_20120313_8e6c1999,R04A_UDT_MFG_DarkAll_C1001_20120313_8e6c1999,R04A_UDT_MFG_SFR_InfDn_C1001_20120313_8e6c1999,R04A_UDT_MFG_A_C1001_20120313_8e6c1999,R04A_UDT_MFG_DL50_C1001_20120313_8e6c1999,matching,0,0,0,0,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6491,6689,7277,7323,0.824,0.816,0.277,0.275,0.480,0.478,0.530,0.522,9.155,9.180,9.096,9.073,8.521,8.485,7.770,9.429,0.953,0.949,0.953,0.953,0.952,0.951,0.951,0.951,0.000,0.000,0.952,0.950,0.950,0.953,0.951,0.949,0.945,0.949,0.000,0.000,0.000,0.000,0.764,0.640,1.186,0.858,1.4.1.54,PBS_20.200424
